"","count","site","yr","observerAge","day","firstSurvey","latitude","lineCov"
"507054",3,"site159",2000,50,161,0,58.95,0.81
"507226",1,"site159",2008,58,147,0,58.95,0.8
"507616",0,"site159",2010,60,143,0,58.95,0.8125
"507724",0,"site159",2002,52,153,0,58.95,0.81
"507872",0,"site159",2009,59,144,0,58.95,0.8125
"507926",0,"site159",1998,48,156,0,58.95,0.81
"508008",0,"site159",2005,55,152,0,58.95,0.8
"508503",0,"site159",2012,62,159,0,58.95,0.8125
"508638",0,"site159",2007,57,152,0,58.95,0.8
"509354",1,"site159",2001,51,144,0,58.95,0.81
"509538",4,"site159",2003,53,156,0,58.95,0.825
"509646",0,"site159",2011,61,145,0,58.95,0.8125
"510214",9,"site160",2008,30,151,0,58.72,0.9625
"510833",5,"site160",2012,34,150,0,58.72,0.9625
"510880",6,"site160",1998,40,148,1,58.72,0.9625
"511350",2,"site160",2010,32,153,0,58.72,0.9625
"511361",4,"site160",2007,29,144,0,58.72,0.9625
"511637",5,"site160",2005,28,160,1,58.72,0.9625
"512189",9,"site160",2009,32,157,0,58.72,0.9625
"512192",3,"site160",2006,29,163,0,58.72,0.9625
"512461",3,"site161",2008,21,157,0,58.72,0.4
"512733",4,"site161",2010,52,160,0,58.72,0.4
"512823",5,"site161",2009,51,167,1,58.72,0.4
"512836",0,"site161",2012,54,150,0,58.72,0.4
"513832",3,"site161",2011,53,157,0,58.72,0.4
"514051",8,"site161",2005,18,160,1,58.72,0.4
"514180",4,"site161",2006,19,159,0,58.72,0.4
"514518",5,"site162",2007,68,155,0,58.95,0.8875
"514700",6,"site162",2005,66,163,1,58.95,0.8875
"514737",0,"site162",2010,71,149,0,58.95,0.85
"515559",1,"site162",2009,70,151,0,58.95,0.8875
"515629",1,"site162",2003,45,146,1,58.95,0.825
"515852",1,"site162",2006,67,152,0,58.95,0.8875
"515910",2,"site162",2008,69,150,0,58.95,0.8875
"515968",4,"site162",2011,63,157,1,58.95,0.825
"516638",27,"site162",2012,64,158,0,58.95,0.825
"517052",6,"site163",2007,45,165,1,58.94,1
"517526",13,"site163",2005,30,151,0,58.94,0.975
"517828",8,"site163",2010,39,156,1,58.94,0.9375
"517855",8,"site163",2012,41,157,0,58.94,0.9875
"518315",8,"site163",2008,46,158,0,58.94,0.9875
"518441",12,"site163",2004,29,149,1,58.94,0.975
"518489",10,"site163",2006,31,146,0,58.94,0.975
"518673",3,"site163",2003,45,147,1,58.94,0.9625
"519397",7,"site163",2009,47,165,0,58.94,0.9875
"519576",16,"site163",2011,40,153,0,58.94,0.9625
"519630",10,"site164",2008,60,153,0,58.94,0.8875
"519792",20,"site164",2007,59,157,0,58.94,0.8875
"520112",12,"site164",2001,53,155,0,58.94,0.89
"520605",3,"site164",2011,63,151,0,58.94,0.8875
"521151",11,"site164",2002,54,153,0,58.94,0.89
"521297",7,"site164",2009,61,157,0,58.94,0.8875
"521682",15,"site164",2003,55,154,0,58.94,0.9125
"521683",14,"site164",2004,56,153,0,58.94,0.8875
"522009",10,"site164",2006,58,149,0,58.94,0.8875
"522540",17,"site164",2012,64,156,0,58.94,0.8875
"522587",6,"site164",2010,62,153,0,58.94,0.8875
"522796",17,"site164",2005,57,158,0,58.94,0.8875
"523035",13,"site164",2000,52,156,1,58.94,0.89
"523564",13,"site165",2012,31,146,1,58.93,0.5125
"523583",6,"site165",2011,54,167,0,58.93,0.5875
"524178",7,"site165",2009,52,162,1,58.93,0.7
"524373",8,"site165",2005,32,159,1,58.93,0.5875
"524394",1,"site165",2010,53,155,0,58.93,0.5875
"524769",4,"site166",2007,49,153,1,59.12,0.8375
"525077",18,"site166",2001,50,150,0,59.12,0.816666666666667
"525296",16,"site166",1999,48,151,1,59.12,0.816666666666667
"525637",6,"site166",2009,55,144,1,59.12,0.8375
"525646",14,"site166",2005,29,162,1,59.12,0.775
"526206",3,"site167",2011,42,152,0,59.34,1
"526345",1,"site167",2009,40,141,1,59.34,1
"526903",6,"site167",2005,47,162,1,59.34,1
"527091",5,"site167",2012,35,146,1,59.34,1
"527353",12,"site167",2003,29,148,1,59.34,1
"527463",5,"site168",2010,34,148,0,59.13,0.65
"527574",16,"site168",1999,48,153,1,59.13,0.6575
"527900",12,"site168",2001,50,148,0,59.13,0.6575
"527999",7,"site168",2009,33,149,0,59.13,0.65
"528619",2,"site168",2011,24,154,1,59.13,0.6625
"528843",16,"site168",2005,25,149,1,59.13,0.675
"528974",10,"site168",2008,32,151,1,59.13,0.65
"529443",10,"site169",2008,32,152,1,59.14,1
"529511",17,"site169",2001,50,149,0,59.14,0.9975
"530374",16,"site169",2009,33,157,0,59.14,1
"530505",4,"site169",2011,24,151,1,59.14,1
"530653",20,"site169",2007,31,145,1,59.14,1
"530884",4,"site169",2005,47,154,1,59.14,0.9875
"530934",13,"site169",1999,48,152,1,59.14,0.9975
"531299",6,"site170",2008,34,158,0,59.36,1
"531504",6,"site170",2012,38,158,0,59.36,1
"531547",18,"site170",2005,25,151,1,59.36,1
"532052",6,"site170",2011,37,156,0,59.36,1
"532113",5,"site170",2002,57,151,1,59.36,1
"532373",12,"site170",2007,33,158,1,59.36,1
"532608",6,"site170",2010,36,159,0,59.36,1
"533272",3,"site170",2006,48,155,1,59.36,1
"533619",3,"site171",2012,41,153,1,59.37,0.975
"533987",3,"site171",2011,24,157,1,59.37,0.925
"534076",2,"site171",1998,54,140,1,59.37,0.9625
"534176",0,"site171",2010,65,150,1,59.37,0.975
"534494",21,"site171",2005,25,153,1,59.37,0.975
"534783",9,"site171",2007,27,141,0,59.37,0.9625
"535715",8,"site172",2010,39,150,1,59.38,0.975
"535890",7,"site172",2008,63,148,0,59.38,0.975
"536121",3,"site172",2011,40,151,0,59.38,0.975
"536153",13,"site172",2012,41,150,0,59.38,0.975
"536609",9,"site172",2001,64,162,0,59.38,0.976785714285714
"537513",8,"site172",2006,69,157,1,59.38,1
"537523",7,"site172",1999,62,156,0,59.38,0.976785714285714
"537952",12,"site172",2002,65,156,0,59.38,0.976785714285714
"538077",8,"site172",1998,61,163,1,59.38,0.976785714285714
"538159",5,"site172",2009,64,143,0,59.38,0.975
"538378",1,"site172",2000,63,152,0,59.38,0.976785714285714
"538470",3,"site172",2007,62,146,1,59.38,0.9625
"538536",5,"site173",2000,55,145,1,59.38,0.9015625
"538577",2,"site173",2011,46,153,0,59.38,0.9125
"538817",3,"site173",2012,47,157,0,59.38,0.9125
"538925",7,"site173",2008,43,157,0,59.38,0.9125
"539018",3,"site173",2010,45,155,0,59.38,0.9125
"539659",7,"site173",2006,41,154,1,59.38,0.9125
"539694",9,"site173",2005,47,163,1,59.38,0.825
"539975",6,"site173",2009,44,156,0,59.38,0.9125
"539983",8,"site173",2007,42,156,0,59.38,0.9125
"541030",0,"site173",1999,40,173,1,59.38,0.9015625
"541398",10,"site174",2009,27,142,1,59.17,0.9375
"541411",2,"site174",1998,68,153,0,59.17,0.984375
"541549",20,"site174",2005,29,163,1,59.17,1
"542550",2,"site174",2011,53,150,1,59.17,1
"542724",13,"site174",2007,27,145,1,59.17,1
"542735",5,"site174",1999,69,139,0,59.17,0.984375
"543246",2,"site175",2000,70,150,0,59.17,1
"543337",5,"site175",2006,44,160,0,59.17,1
"543439",6,"site175",2001,71,149,0,59.17,1
"543624",0,"site175",2002,72,153,0,59.17,1
"544088",4,"site175",1999,69,150,1,59.17,1
"544477",4,"site175",2003,73,153,0,59.17,1
"545049",6,"site175",2011,49,156,0,59.17,1
"545114",9,"site175",2005,43,161,1,59.17,1
"545140",0,"site175",2010,48,158,1,59.17,1
"545302",5,"site175",2007,45,159,0,59.17,1
"545713",6,"site175",2009,47,161,0,59.17,1
"546354",3,"site175",2012,50,157,0,59.17,1
"546814",14,"site176",2002,20,151,0,59.39,0.979166666666667
"547859",23,"site176",2004,23,162,0,59.39,0.975
"547894",6,"site176",2006,24,156,0,59.39,0.975
"548118",9,"site176",2001,19,156,0,59.39,0.979166666666667
"548741",7,"site176",1998,16,156,1,59.39,0.979166666666667
"549061",14,"site176",2011,29,150,0,59.39,0.975
"549217",13,"site176",2012,31,159,0,59.39,0.9875
"549262",10,"site176",2000,18,154,0,59.39,0.979166666666667
"549431",7,"site176",2009,28,159,0,59.39,0.9625
"549544",14,"site176",2003,21,156,0,59.39,1
"549599",10,"site176",1999,18,158,0,59.39,0.979166666666667
"549897",3,"site177",2002,55,158,0,59.39,1
"550032",1,"site177",2010,63,157,0,59.39,1
"550320",9,"site177",2004,57,160,0,59.39,1
"550389",6,"site177",2003,56,158,0,59.39,1
"551148",7,"site177",2001,54,156,0,59.39,1
"551237",8,"site177",1999,52,156,0,59.39,1
"551307",3,"site177",2005,58,158,0,59.39,1
"551409",7,"site177",2008,61,153,0,59.39,1
"552086",3,"site177",2006,59,159,0,59.39,1
"552420",3,"site177",2009,62,158,0,59.39,1
"552484",3,"site177",2011,64,159,0,59.39,1
"552634",4,"site177",2012,65,158,0,59.39,1
"553000",10,"site177",1998,51,156,0,59.39,1
"553068",5,"site177",2007,60,155,0,59.39,1
"553080",3,"site177",2000,53,156,0,59.39,1
"554437",0,"site178",2010,48,156,0,59.17,1
"554752",0,"site178",2012,50,157,0,59.17,1
"555898",0,"site178",2004,54,151,0,59.17,0.8125
"556210",0,"site178",2006,44,156,0,59.17,1
"556232",0,"site178",2007,45,156,0,59.17,1
"556311",0,"site178",2002,52,144,0,59.17,0.9625
"556714",0,"site178",2003,53,165,0,59.17,0.8125
"556891",1,"site178",2001,51,145,1,59.17,0.9625
"557101",0,"site178",2011,49,154,0,59.17,1
"557367",0,"site178",2008,46,158,0,59.17,1
"557405",0,"site178",2009,47,156,0,59.17,1
"558028",0,"site178",2005,43,156,1,59.17,1
"558381",0,"site179",2006,56,156,0,59.17,0.875
"558416",0,"site179",2000,50,168,0,59.17,0.875
"559000",1,"site179",2003,53,150,0,59.17,0.875
"559275",0,"site179",2004,54,156,0,59.17,0.875
"559662",0,"site179",2009,59,157,0,59.17,0.875
"559899",1,"site179",2001,51,151,0,59.17,0.875
"560924",4,"site179",1999,49,156,0,59.17,0.875
"561206",0,"site179",2008,58,158,0,59.17,0.875
"561893",0,"site179",2007,57,166,0,59.17,0.875
"561912",0,"site179",2011,61,163,0,59.17,0.875
"561962",0,"site179",2002,52,151,0,59.17,0.875
"562228",2,"site179",1998,48,156,0,59.17,0.875
"562391",0,"site179",2010,60,155,0,59.17,0.875
"562949",0,"site180",2010,62,151,0,59.4,0.975
"563030",4,"site180",2007,59,152,0,59.4,1
"563323",0,"site180",2000,52,157,0,59.4,0.994444444444444
"563493",0,"site180",2002,54,153,0,59.4,0.994444444444444
"563524",1,"site180",2006,58,146,0,59.4,1
"563692",2,"site180",2004,56,150,0,59.4,1
"564027",7,"site180",1999,51,142,1,59.4,0.994444444444444
"564601",2,"site180",2012,64,148,0,59.4,1
"564699",1,"site180",2008,60,150,0,59.4,1
"564993",3,"site180",2003,55,154,0,59.4,0.975
"565388",1,"site180",2011,63,147,0,59.4,1
"565435",1,"site180",2005,57,155,0,59.4,1
"565749",4,"site180",2001,53,150,0,59.4,0.994444444444444
"566028",22,"site181",2012,41,157,0,59.4,0.9875
"566389",18,"site181",2008,37,151,0,59.4,1
"566420",18,"site181",2007,36,152,0,59.4,1
"566654",3,"site181",2009,66,151,0,59.4,1
"566954",11,"site181",2010,40,178,1,59.4,1
"567579",13,"site181",2004,33,149,0,59.4,1
"567684",21,"site181",2003,32,143,1,59.4,1
"567802",0,"site181",2006,63,147,1,59.4,1
"567987",7,"site181",2002,52,152,1,59.4,0.99875
"568236",17,"site181",2005,34,149,0,59.4,1
"568941",20,"site181",2011,40,159,0,59.4,1
"569584",9,"site182",2008,46,155,0,59.17,1
"569896",21,"site182",2005,29,155,1,59.17,0.975
"570096",19,"site182",2003,49,158,1,59.17,1
"570167",5,"site182",2011,53,153,0,59.17,1
"570507",5,"site182",2012,54,158,0,59.17,1
"570624",18,"site182",2007,45,160,1,59.17,1
"570729",8,"site182",2009,51,172,1,59.17,1
"571228",7,"site182",2010,52,158,0,59.17,1
"571427",1,"site183",2010,60,146,0,59.17,1
"571630",0,"site183",2012,62,157,0,59.17,1
"571850",1,"site183",2004,54,164,0,59.17,1
"571885",0,"site183",2006,56,156,0,59.17,1
"571971",0,"site183",2007,57,156,0,59.17,1
"572283",0,"site183",2008,58,149,0,59.17,1
"572412",0,"site183",2011,61,150,0,59.17,1
"572447",1,"site183",2009,59,148,0,59.17,1
"573228",1,"site183",2003,53,160,1,59.17,1
"573664",4,"site183",2005,55,158,0,59.17,1
"574270",5,"site184",2011,43,156,1,59.4,1
"574574",2,"site184",2008,35,144,0,59.4,0.9375
"574689",4,"site184",2003,45,150,1,59.4,0.95
"574829",1,"site184",2012,44,161,0,59.4,1
"574891",2,"site184",2010,36,145,1,59.4,1
"575049",0,"site184",2007,34,146,1,59.4,0.9375
"575652",4,"site184",2009,36,142,0,59.4,1
"576168",0,"site185",2010,66,156,0,59.4,0.975
"576348",0,"site185",2012,68,153,0,59.4,0.975
"576677",0,"site185",2011,67,154,0,59.4,0.975
"576698",0,"site185",2008,64,157,0,59.4,0.975
"576853",0,"site185",2009,65,157,0,59.4,0.975
"577268",0,"site185",2007,63,159,0,59.4,0.975
"577723",0,"site185",2006,62,161,0,59.4,0.9625
"578167",0,"site185",2005,61,165,1,59.4,0.925
"578237",1,"site185",2003,45,149,1,59.4,0.9375
"578633",5,"site186",2008,46,144,0,59.17,1
"578670",6,"site186",2009,47,148,0,59.17,1
"579111",1,"site186",2004,68,148,0,59.17,0.9625
"579195",1,"site186",2010,42,154,1,59.17,1
"579593",4,"site186",2011,43,149,0,59.17,1
"579697",5,"site186",2007,45,156,1,59.17,1
"580521",3,"site186",2006,70,144,0,59.17,0.9625
"580606",1,"site186",2005,69,150,0,59.17,1
"580656",6,"site186",2003,67,142,1,59.17,0.9625
"581036",0,"site186",2012,44,150,0,59.17,1
"581519",14,"site187",2009,49,153,0,59.17,0.8125
"581694",12,"site187",2012,52,157,0,59.17,0.8125
"581857",3,"site187",2003,56,143,0,59.17,0.7375
"582402",10,"site187",2010,50,156,0,59.17,0.8125
"582420",0,"site187",2005,58,152,0,59.17,0.75
"582802",12,"site187",2011,51,156,0,59.17,0.8125
"583025",2,"site187",1998,51,143,1,59.17,0.7875
"583172",3,"site187",1999,52,149,0,59.17,0.7875
"583340",1,"site187",2000,53,139,0,59.17,0.7875
"584221",3,"site187",2002,55,151,0,59.17,0.7875
"584280",19,"site187",2008,48,155,1,59.17,0.8125
"584350",2,"site187",2001,54,145,0,59.17,0.7875
"584680",2,"site187",2004,57,149,0,59.17,0.75
"585535",2,"site188",2011,49,144,0,59.39,0.85
"585895",4,"site188",2003,45,148,1,59.39,0.8625
"586084",4,"site188",2008,46,143,0,59.39,0.725
"586206",0,"site188",2012,19,157,1,59.39,0.85
"586223",1,"site188",2007,45,143,1,59.39,0.85
"586298",2,"site188",2010,48,153,0,59.39,0.85
"586563",4,"site188",2009,47,141,0,59.39,0.725
"586992",4,"site189",2004,39,155,0,59.39,0.3375
"587046",9,"site189",2012,47,155,0,59.39,0.35
"587111",4,"site189",2005,40,153,0,59.39,0.35
"587175",2,"site189",2006,41,156,0,59.39,0.35
"587418",6,"site189",2007,42,156,0,59.39,0.35
"587467",6,"site189",2010,45,151,0,59.39,0.35
"587989",5,"site189",2003,38,151,0,59.39,0.3125
"588323",4,"site189",2009,44,153,0,59.39,0.35
"589016",5,"site189",2002,37,151,1,59.39,0.344444444444444
"589463",5,"site189",2008,43,152,0,59.39,0.35
"589714",0,"site190",2002,50,159,0,59.16,0.978125
"589864",5,"site190",2005,53,161,0,59.16,0.975
"589939",0,"site190",2008,56,157,0,59.16,0.975
"590194",0,"site190",2006,54,154,0,59.16,0.9875
"590362",0,"site190",2012,60,157,0,59.16,0.975
"591657",0,"site190",2011,59,152,0,59.16,0.975
"591845",0,"site190",2007,55,156,0,59.16,0.975
"592097",0,"site190",2009,57,150,0,59.16,0.9875
"592238",0,"site190",2004,52,151,0,59.16,0.975
"592254",0,"site190",1998,46,150,0,59.16,0.978125
"593012",4,"site190",2000,48,161,0,59.16,0.978125
"593400",7,"site191",2000,30,152,1,59.15,1
"593617",9,"site191",2010,40,158,0,59.15,1
"593755",19,"site191",2005,35,153,0,59.15,1
"594191",3,"site191",2001,31,154,0,59.15,1
"594217",8,"site191",2011,41,155,0,59.15,1
"594370",15,"site191",2009,39,157,0,59.15,1
"594487",9,"site191",2004,34,160,0,59.15,1
"594892",11,"site191",2012,42,161,0,59.15,1
"595642",9,"site191",2007,37,159,0,59.15,1
"595833",5,"site191",2002,32,152,0,59.15,1
"596026",18,"site191",2006,36,160,0,59.15,1
"596185",9,"site191",2003,33,158,0,59.15,1
"596338",11,"site191",2008,38,161,0,59.15,1
"597198",5,"site192",2000,38,162,0,59.38,0.4625
"597434",3,"site192",2007,45,146,0,59.38,0.4625
"598203",1,"site192",2010,48,155,0,59.38,0.4625
"598616",5,"site192",2008,46,156,0,59.38,0.4625
"598637",4,"site192",2004,42,149,0,59.38,0.4625
"598692",4,"site192",2003,41,158,0,59.38,0.4625
"598888",3,"site192",1998,36,158,0,59.38,0.4625
"599141",3,"site192",2002,40,151,0,59.38,0.4625
"599271",2,"site192",2009,47,149,0,59.38,0.4625
"599645",1,"site192",2001,39,150,0,59.38,0.4625
"599736",4,"site192",2005,43,152,0,59.38,0.4625
"600259",4,"site192",1999,37,156,0,59.38,0.4625
"600994",3,"site192",2006,44,154,0,59.38,0.4625
"601010",1,"site192",2011,49,151,0,59.38,0.4625
"601186",5,"site192",2012,50,150,0,59.38,0.4625
"601822",1,"site193",2011,66,147,0,59.38,0.6625
"602310",4,"site193",2004,59,141,0,59.38,0.6625
"602794",2,"site193",2007,62,152,0,59.38,0.6625
"602800",5,"site193",2008,63,144,0,59.38,0.6625
"602943",6,"site193",2012,67,146,0,59.38,0.6625
"603169",0,"site193",2010,65,148,0,59.38,0.6625
"603294",5,"site193",2009,64,149,0,59.38,0.6625
"603298",4,"site193",2000,55,152,1,59.38,0.6625
"604170",5,"site193",2002,57,145,0,59.38,0.6625
"604332",3,"site193",2003,58,150,0,59.38,0.6625
"604771",5,"site193",2005,60,147,0,59.38,0.6625
"605029",1,"site193",2006,61,144,0,59.38,0.6625
"605049",8,"site193",2001,56,144,0,59.38,0.6625
"605375",0,"site194",2010,53,164,0,59.14,0.3125
"605580",2,"site194",2009,52,172,1,59.14,0.3
"605886",0,"site194",2011,54,162,0,59.14,0.3
"605933",0,"site194",2003,57,151,1,59.14,0.3
"606296",13,"site194",2012,55,164,0,59.14,0.3
"606403",0,"site194",2005,59,168,0,59.14,0.3
"608296",0,"site195",2004,25,155,1,59.37,0.4125
"608367",4,"site195",2008,51,144,1,59.37,0.425
"608383",5,"site195",2003,31,153,0,59.37,0.4
"608402",1,"site195",2009,52,141,0,59.37,0.425
"608558",1,"site195",2010,53,148,0,59.37,0.425
"608818",3,"site195",2005,26,153,0,59.37,0.4125
"608836",2,"site195",2011,54,153,0,59.37,0.425
"609078",3,"site195",2002,30,155,1,59.37,0.41875
"609197",3,"site195",2012,55,146,0,59.37,0.425
"610216",0,"site196",2009,62,155,1,59.57,1
"610310",8,"site196",2011,31,152,1,59.57,1
"610588",4,"site196",1998,55,156,1,59.57,1
"610931",19,"site196",2003,34,151,0,59.57,1
"611293",2,"site196",2006,37,155,0,59.57,1
"611339",8,"site196",2004,35,162,0,59.57,1
"611722",0,"site196",2010,63,152,0,59.57,1
"611733",4,"site196",2005,47,155,1,59.57,1
"612081",2,"site196",2000,57,155,0,59.57,1
"612115",8,"site196",2002,33,137,1,59.57,1
"612131",4,"site196",2012,35,147,1,59.57,1
"612559",8,"site197",2011,42,153,0,59.79,1
"612710",7,"site197",2005,47,156,1,59.79,0.8625
"613006",10,"site197",2009,40,140,0,59.79,0.925
"613527",10,"site197",2003,34,158,1,59.79,0.925
"613677",13,"site198",2012,41,143,1,59.58,1
"613840",7,"site198",2004,67,152,1,59.58,1
"613987",8,"site198",2008,50,158,1,59.58,1
"614597",14,"site198",2007,27,150,0,59.58,1
"614780",28,"site198",2005,25,156,1,59.58,1
"615091",3,"site199",1998,43,162,1,59.59,0.4765625
"615349",1,"site199",2006,51,153,0,59.59,0.475
"615404",1,"site199",2001,46,150,0,59.59,0.4765625
"615588",2,"site199",1999,44,153,0,59.59,0.4765625
"615751",3,"site199",2007,52,145,0,59.59,0.475
"615856",4,"site199",2003,48,150,0,59.59,0.475
"616378",2,"site199",2004,49,155,0,59.59,0.475
"616659",4,"site199",2002,47,151,0,59.59,0.4765625
"616999",1,"site199",2008,53,158,0,59.59,0.475
"617431",4,"site199",2011,56,147,0,59.59,0.5
"617748",9,"site199",2005,50,152,0,59.59,0.475
"618034",4,"site199",2000,45,152,0,59.59,0.4765625
"618262",0,"site199",2009,54,143,0,59.59,0.4625
"618574",0,"site200",2009,45,152,1,59.8,0.85
"618682",11,"site200",2007,27,152,0,59.8,0.7375
"618873",13,"site200",2003,66,163,1,59.8,0.7875
"619399",17,"site200",2005,25,157,1,59.8,0.8
"619669",4,"site200",2008,50,157,1,59.8,0.7875
"620176",1,"site200",2011,53,154,0,59.8,0.875
"620381",10,"site201",2001,32,152,0,59.82,0.95625
"620806",2,"site201",1998,29,150,1,59.82,0.95625
"620825",3,"site201",1999,30,149,0,59.82,0.95625
"621002",4,"site201",2009,64,150,1,59.82,0.925
"621011",11,"site201",2010,51,178,1,59.82,0.9625
"621762",5,"site201",2012,57,160,1,59.82,1
"622230",14,"site201",2007,39,155,1,59.82,0.9375
"622249",13,"site201",2011,52,162,0,59.82,0.975
"622772",4,"site201",2000,31,144,0,59.82,0.95625
"622911",8,"site201",2005,47,157,1,59.82,0.9375
"623054",13,"site202",1998,53,156,1,59.6,0.996428571428571
"623368",10,"site202",2001,56,156,0,59.6,0.996428571428571
"623489",13,"site202",2003,58,156,0,59.6,1
"623508",6,"site202",2004,59,157,0,59.6,1
"623773",6,"site202",2008,63,151,0,59.6,0.975
"624010",6,"site202",2011,55,154,0,59.6,1
"624201",7,"site202",2000,55,157,0,59.6,0.996428571428571
"624671",5,"site202",2009,53,156,1,59.6,1
"624955",4,"site202",2010,54,156,0,59.6,1
"625420",8,"site202",1999,54,155,0,59.6,0.996428571428571
"625492",12,"site202",2007,62,153,0,59.6,1
"626188",2,"site203",2009,26,157,0,59.61,1
"626852",4,"site203",2011,28,155,0,59.61,1
"627112",17,"site203",2005,29,164,1,59.61,1
"627319",10,"site203",2001,56,152,1,59.61,1
"627483",3,"site203",2010,27,156,0,59.61,1
"627524",10,"site203",2007,24,154,1,59.61,1
"627902",3,"site203",1998,70,148,1,59.61,1
"627945",3,"site203",2008,25,158,0,59.61,1
"628140",0,"site203",1999,71,123,0,59.61,1
"628195",3,"site203",2012,25,151,1,59.61,1
"629171",8,"site204",2007,24,156,1,59.82,0.825
"629309",11,"site204",2001,56,162,0,59.82,0.825
"629429",3,"site204",2005,47,164,1,59.82,0.825
"629603",7,"site204",2000,55,159,1,59.82,0.825
"629761",10,"site204",2009,55,143,1,59.82,0.825
"629849",12,"site204",2012,32,143,1,59.82,0.825
"630655",1,"site205",2002,46,152,0,59.83,0.9975
"631102",4,"site205",2001,45,154,0,59.83,0.9975
"632138",2,"site205",2006,50,161,0,59.83,1
"632309",2,"site205",2004,48,150,0,59.83,1
"632359",2,"site205",2009,53,150,0,59.83,1
"632378",6,"site205",1999,43,156,0,59.83,0.9975
"632582",1,"site205",2005,49,156,0,59.83,1
"632782",7,"site205",2000,44,155,0,59.83,0.9975
"632787",3,"site205",2011,55,150,1,59.83,1
"633005",2,"site205",2003,47,158,0,59.83,0.975
"633054",2,"site205",2008,52,152,0,59.83,1
"633209",5,"site205",2012,56,157,0,59.83,1
"633492",0,"site205",2010,54,158,0,59.83,1
"633513",2,"site205",2007,51,159,0,59.83,1
"633693",3,"site205",1998,42,149,1,59.83,0.9975
"634873",4,"site206",2011,53,151,1,59.61,1
